Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Air_Temperature,Pyranometer,Wind_Speed
,3.5478,3.6591,3.7068,3.7519,3.7571,3.7812,3.7905,3.8159,3.7569,3.7156,3.6884,3.721,2.304,156.32,0.14257
,3.5424,3.6602,3.7469,3.7308,3.7933,3.7712,3.8001,3.7644,3.5771,3.5995,3.6058,3.6498,6.8485,-0.29383,2.3965
,3.5433,3.6396,3.7418,3.7372,3.7799,3.793,3.8058,3.7807,3.6236,3.6453,3.6603,3.6769,4.7495,56.583,0.06205
,3.6519,3.7288,3.7763,3.7605,3.7907,3.7575,3.7606,3.7224,3.6739,3.6546,3.6967,3.7285,0.39225,-0.92375,0.00115
,3.7388,3.8026,3.791,3.7673,3.7893,3.7702,3.7966,3.6464,3.681,3.6574,3.6357,3.7538,5.8426,290.53,0.02443
,3.8263,3.9361,3.8236,3.7686,3.7793,3.7762,3.7516,3.6686,3.6668,3.6563,3.6522,3.7584,-1.747,-1.8055,0.02191
,3.9866,3.9489,3.9062,3.8223,3.7716,3.7163,3.7132,3.7063,3.7591,3.7339,3.7246,3.7618,-0.4325,21.293,0.15398
,3.6578,3.7169,3.8668,3.7575,3.7572,3.718,3.6984,3.6898,3.6653,3.6668,3.7078,3.7629,3.8664,-1.0077,0.78497
,3.5658,3.5588,3.63,3.6042,3.6479,3.6346,3.6645,3.6724,3.6642,3.6802,3.6696,3.7633,3.9894,204.38,3.1677
,3.5852,3.5944,3.668,3.6368,3.6606,3.6611,3.7029,3.7001,3.6917,3.6909,3.6908,3.7848,3.0495,-1.1753,1.5869
,3.5288,3.5303,3.5824,3.5421,3.5529,3.5494,3.5771,3.5709,3.5659,3.5487,3.5301,3.6233,3.5782,174.68,3.1253
,3.5516,3.5681,3.6309,3.612,3.6467,3.6357,3.6704,3.656,3.6534,3.625,3.596,3.6151,3.3552,-3.0226,2.9767
,3.4648,3.4675,3.4899,3.4389,3.4534,3.4421,3.4632,3.4596,3.4533,3.4259,3.3971,3.4207,4.1571,399.55,2.5763
,3.2295,3.2538,3.4108,3.404,3.4636,3.4715,3.526,3.5302,3.5242,3.5019,3.4669,3.4986,-0.2272,-3.7369,0.12083
,3.2718,3.3483,3.4893,3.4842,3.5285,3.5232,3.5465,3.5364,3.5424,3.5199,3.5038,3.5445,3.3321,364.51,0.26718
,3.176,3.2361,3.4189,3.5041,3.5311,3.5268,3.5639,3.5651,3.5728,3.5577,3.5382,3.5591,3.3707,-1.0074,0.59945
,3.3333,3.3329,3.3868,3.3568,3.3817,3.3807,3.4121,3.4032,3.4008,3.3746,3.3423,3.3677,5.3297,232.42,3.8967
,3.3579,3.402,3.4506,3.4126,3.4251,3.4211,3.4485,3.436,3.4342,3.4025,3.373,3.4004,2.5232,-1.847,0.54996
,3.415,3.4347,3.4761,3.4245,3.4279,3.4203,3.4437,3.4285,3.4276,3.3984,3.3701,3.4048,4.4675,257.34,1.3063
,3.1613,3.2339,3.5119,3.4811,3.4997,3.4912,3.5175,3.504,3.499,3.4698,3.4439,3.5145,1.0851,-2.3091,0.62738
,3.3778,3.4228,3.5391,3.5079,3.5213,3.517,3.5551,3.5574,3.5503,3.5201,3.4925,3.5051,1.9396,133.76,0
,3.4325,3.5044,3.5383,3.5085,3.541,3.538,3.565,3.5406,3.5303,3.5002,3.4926,3.5648,2.8441,0,0
,3.4907,3.487,3.5439,3.5112,3.5503,3.5314,3.5583,3.5584,3.5577,3.5367,3.5063,3.5386,3.4428,70.904,0.48476
,3.4862,3.5019,3.5675,3.5451,3.5653,3.5587,3.586,3.5746,3.5723,3.5579,3.5368,3.5758,2.0387,-0.67171,0.7567
,3.3619,3.393,3.5704,3.5443,3.5689,3.566,3.5889,3.5789,3.5651,3.5521,3.5299,3.587,1.5238,141.12,0.4593
,3.4609,3.5379,3.5903,3.5524,3.5657,3.5528,3.5858,3.5831,3.5849,3.5664,3.5465,3.5856,0.52802,-1.3436,0.06159
,3.5829,3.6443,3.6569,3.5934,3.5791,3.5606,3.6,3.5877,3.5793,3.571,3.5475,3.6057,3.6129,376.45,0.26621
,3.6255,3.63,3.6708,3.634,3.6434,3.6126,3.6346,3.6003,3.5978,3.6018,3.5825,3.6469,-3.6803,-3.738,0
,3.6373,3.656,3.6848,3.6338,3.6445,3.6098,3.6239,3.624,3.5949,3.5859,3.5774,3.6121,2.6277,165.66,0.03332
,3.6179,3.6608,3.7175,3.6847,3.7029,3.6936,3.7111,3.6354,3.6074,3.59,3.5861,3.626,0.27679,-1.3016,0.00011
,3.712,3.7623,3.7649,3.7054,3.7038,3.6888,3.6936,3.6393,3.6046,3.5868,3.5723,3.6286,3.6868,369.4,1.3438
,3.766,3.8078,3.8537,3.8135,3.8159,3.7969,3.7726,3.6688,3.649,3.6112,3.5927,3.6632,-4.3109,-3.276,0
,3.8004,3.8231,3.8447,3.7978,3.7921,3.7661,3.7622,3.6804,3.629,3.6108,3.6131,3.6909,2.1901,397.81,0.46308
,3.7843,3.8158,3.8562,3.8205,3.8359,3.8005,3.8092,3.6864,3.6488,3.6452,3.6512,3.6974,-0.85546,-0.042,0
,3.8539,3.9319,3.9495,3.8847,3.889,3.8589,3.8184,3.7158,3.6594,3.6528,3.6486,3.6887,0.80872,101.57,0.03791
,3.8642,3.9423,3.9986,3.9337,3.8734,3.7868,3.7902,3.7627,3.7086,3.6424,3.6591,3.7281,-3.8725,-3.2334,0
,3.9577,4.0021,4.0131,3.9424,3.8422,3.7811,3.7723,3.7124,3.6751,3.675,3.6561,3.7126,3.2481,261.04,3.5165
,4.016,4.0252,3.9889,3.8435,3.786,3.7625,3.7668,3.7513,3.763,3.7191,3.7258,3.7527,-3.8455,-3.1919,0
,4.0216,4.0261,3.96,3.8574,3.8138,3.7891,3.7725,3.7388,3.7172,3.6785,3.6695,3.7628,2.6917,340.37,2.1114
,3.9741,3.992,3.9911,3.8265,3.7811,3.7399,3.7445,3.7347,3.7384,3.7178,3.684,3.7532,0.98629,-0.79778,1.8725
,3.9753,4.0192,3.9895,3.8894,3.8675,3.8364,3.8196,3.7334,3.7234,3.7328,3.6895,3.7585,1.2863,117.48,0.00023
,3.9876,3.9957,3.9713,3.8554,3.8725,3.7863,3.777,3.7747,3.7615,3.744,3.7107,3.7691,1.0728,0,0.01451
,3.9875,4.0018,3.9763,3.8687,3.864,3.8611,3.784,3.743,3.7666,3.7246,3.7056,3.7122,4.371,55.837,0.6814
,3.9566,3.9977,3.9927,3.8959,3.8168,3.7738,3.8032,3.7898,3.7707,3.7323,3.7202,3.7652,2.5363,0,0.05196
,3.6618,3.7105,3.7402,3.7911,3.8407,3.8007,3.8281,3.7802,3.7402,3.735,3.7148,3.7609,4.3854,63.686,0.59257
,3.6955,3.7419,3.9248,3.8334,3.7806,3.7254,3.8028,3.7658,3.7624,3.7574,3.7286,3.7761,0.91301,-1.0077,0.57336
,3.7021,3.7281,3.7179,3.7119,3.8298,3.7407,3.7942,3.768,3.774,3.7461,3.7196,3.7472,4.9565,390.79,1.4414
,3.8515,3.8751,3.8725,3.8064,3.7836,3.7838,3.7544,3.7621,3.7708,3.7647,3.7259,3.7755,4.2255,-0.62966,2.8438
,3.8224,3.8265,3.8508,3.8017,3.8138,3.8078,3.8412,3.8229,3.8096,3.7754,3.7385,3.7906,3.8598,182.44,1.9968
,3.8119,3.8389,3.8925,3.8531,3.8631,3.8418,3.857,3.8376,3.8292,3.7839,3.7574,3.7891,2.5666,-1.5951,0.01141
,3.9244,3.9138,3.913,3.8415,3.8581,3.8399,3.8488,3.8266,3.8091,3.7724,3.753,3.8167,5.0492,400.14,0.0074
,3.9865,4.0369,4.0046,3.9681,4.0391,3.9382,3.9325,3.9192,3.9254,3.8619,3.8163,3.8341,0.06369,-1.0497,0.00356
,4.0321,4.0223,4.0551,4.0334,4.005,3.9494,3.9362,3.9221,3.9001,3.8034,3.806,3.8319,5.1424,475.14,0.96396
,4.1831,4.2117,4.2676,4.2086,4.1282,4.0575,4.0098,3.9185,3.8937,3.8468,3.8001,3.8528,-1.8538,-2.1834,0.01153
,3.9268,3.9839,4.1177,4.1042,4.0155,3.99,4.0181,3.939,3.9203,3.8753,3.8389,3.8476,4.029,279.22,0.57824
,4.1244,4.1368,4.1705,4.153,4.1664,4,4.0014,3.9701,3.9306,3.8984,3.8627,3.8741,-1.7869,-3.1071,0.00006
,4.2117,4.1635,4.2134,4.1491,4.0204,3.9735,3.9795,3.9385,3.9264,3.832,3.8281,3.8687,5.3012,474.47,0
,4.2145,4.3019,4.3501,4.1335,4.0335,4.0005,4.0079,3.9283,3.9099,3.8804,3.8581,3.8989,-2.8416,-3.0232,0.05242
,4.1575,4.1595,4.1883,4.0385,4.0033,3.9682,3.9853,3.9793,3.9668,3.9148,3.8576,3.8895,6.4033,296.96,1.1043
,4.0981,4.116,4.2105,4.1989,4.0747,3.9538,3.9492,3.9474,3.9258,3.8883,3.8534,3.9096,5.887,-3.0218,1.3233
,4.3694,4.3639,4.3234,4.2014,4.1082,4.0068,3.9683,3.9392,3.924,3.8903,3.8549,3.9172,7.7308,449.38,0.04364
,4.441,4.4512,4.4985,4.4604,4.4549,4.4278,4.4373,4.3859,4.2409,4.135,4.0525,4.0535,2.9744,-0.71361,0.967
,4.5854,4.5849,4.4552,4.3941,4.3704,4.3379,4.315,4.2445,4.1988,4.1224,4.0664,4.0653,2.079,500.37,0.35515
,4.6709,4.7165,4.6548,4.4036,4.3636,4.3268,4.317,4.2712,4.2413,4.1655,4.1,4.1113,-3.434,-3.1915,0
,4.7507,4.7029,4.3319,4.2505,4.2355,4.2228,4.2574,4.2482,4.2118,4.1585,4.081,4.0888,4.5634,498.84,0
,4.6375,4.6458,4.6544,4.5574,4.5152,4.4373,4.3805,4.2748,4.2541,4.2019,4.1528,4.164,-3.1167,-3.1492,0
,4.8323,4.7867,4.6638,4.4491,4.3366,4.2732,4.2536,4.2233,4.2099,4.1733,4.1267,4.1482,8.1936,615.14,0.20473
,4.6707,4.7348,4.7925,4.74,4.7011,4.599,4.5874,4.4965,4.3552,4.2378,4.1882,4.1924,-1.3494,-3.1908,0.11636
,4.8079,4.5976,4.5148,4.3891,4.2967,4.2315,4.2224,4.2079,4.202,4.1762,4.1495,4.1855,8.5779,530.68,0
,5.1757,5.1834,5.0944,4.8716,4.6198,4.5155,4.4307,4.3337,4.2907,4.2243,4.1931,4.2243,-1.5425,-3.1491,0
,4.8437,4.8315,4.7646,4.4823,4.3132,4.26,4.2709,4.2574,4.2478,4.2161,4.1844,4.2211,7.72,411.44,0.00063
,4.4931,4.4904,4.5019,4.4539,4.4449,4.3762,4.3244,4.2753,4.2672,4.2311,4.1996,4.2319,5.7715,-0.96531,0
,4.7587,4.744,4.7412,4.677,4.6533,4.6052,4.5394,4.4517,4.3794,4.2948,4.2463,4.2812,7.7939,437.09,3.4988
,4.7414,4.767,4.8168,4.7878,4.7926,4.7878,4.8191,4.8012,4.8,4.771,4.7277,4.7443,0.4821,-3.2322,0.06721
,5.0044,4.9881,4.9372,4.7112,4.6928,4.673,4.6835,4.6697,4.6515,4.6139,4.5703,4.5843,8.8528,546.3,1.7329
,4.7518,4.7667,4.8104,4.7727,4.7855,4.689,4.6767,4.6453,4.6324,4.587,4.5367,4.5416,7.7264,-1.8465,1.8655
,4.8706,4.8591,4.8229,4.7362,4.7065,4.6977,4.7148,4.6978,4.6883,4.6496,4.6011,4.5604,10.497,516.97,3.895
,5.1332,5.1348,5.1064,4.9921,4.9465,4.9314,4.9378,4.904,4.8977,4.859,4.8075,4.7227,8.1023,-2.9375,2.0261
,5.0495,5.0491,5.0718,5.0278,5.0305,5.0128,5.0221,4.9917,4.97,4.922,4.8665,4.8077,8.4703,264.55,4.4943
,5.2827,5.2839,5.2653,5.1849,5.1718,5.139,5.1446,5.0795,4.9712,4.8161,4.7502,4.745,7.5666,-1.0911,0.97761
,5.4381,5.4361,5.4133,5.3013,5.2371,5.2021,5.1867,5.146,5.1259,5.0202,4.8809,4.7619,7.4062,307.44,2.9868
,5.5298,5.5442,5.529,5.3956,5.3577,5.2967,5.2434,5.1713,5.1245,5.0048,4.9327,4.8272,2.0661,-0.20988,0.07633
,5.4909,5.4861,5.4968,5.4209,5.4121,5.3524,5.3238,5.2524,5.2052,5.1053,4.9972,4.9728,8.3707,215.03,5.3534
,5.6199,5.6041,5.6172,5.545,5.5078,5.4757,5.4806,5.4347,5.3786,5.2355,5.1123,5.0651,6.9846,0,0.20003
,5.8361,5.828,5.8232,5.7491,5.6657,5.5347,5.5053,5.4626,5.4285,5.3559,5.2678,5.1699,12.634,353.89,4.0915
,5.7045,5.7117,5.7496,5.7165,5.7254,5.6928,5.6627,5.6027,5.5253,5.4626,5.3677,5.2621,8.1886,-0.29376,5.1163
,5.9128,5.9028,5.9279,5.879,5.8764,5.8541,5.8546,5.83,5.8047,5.7228,5.599,5.5628,10.156,460.15,4.6617
,6.3748,6.3867,6.3857,6.2592,6.2061,6.1326,6.1159,6.0613,5.9511,5.8211,5.6236,5.5466,6.045,-0.67147,0.13282
,6.4516,6.4482,6.4244,6.3155,6.2145,6.1512,6.1164,5.9901,5.8274,5.6919,5.6004,5.5419,6.4756,136.61,1.2981
,6.5436,6.5637,6.5933,6.5276,6.2583,6.0867,5.9962,5.8646,5.8135,5.7298,5.6187,5.5652,0.70457,-3.1483,0.01107
,6.6211,6.5159,6.3022,6.2223,6.1883,6.1545,6.0895,6.002,5.919,5.7817,5.6118,5.5625,7.357,324.21,1.7254
,6.4909,6.4943,6.5181,6.4137,6.3685,6.2367,6.1814,6.0601,6.0107,5.916,5.8283,5.682,7.993,0.25179,0.63077
,6.478,6.4786,6.5063,6.4177,6.358,6.0883,5.9955,5.8924,5.7975,5.7462,5.6825,5.6121,7.8756,93.204,2.6828
,6.4991,6.5081,6.5196,6.4626,6.4661,6.4317,6.3917,6.0772,5.9215,5.8352,5.722,5.6418,6.3032,-2.0145,1.8341
,6.8765,6.8301,6.6186,6.415,6.3549,6.3363,6.3227,6.2231,6.0069,5.9195,5.815,5.6984,8.496,443.19,1.3355
,7.1382,7.0524,6.8322,6.7061,6.6685,6.5685,6.4702,6.375,6.2854,6.1184,5.8699,5.7106,7.0782,0,0
,7.1777,7.1413,7.0044,6.7215,6.4809,6.346,6.2732,6.1574,6.0205,5.9001,5.7894,5.7143,10.023,77.258,1.7275
,7.1917,7.1832,7.1072,6.9053,6.7217,6.6016,6.4397,6.3225,6.2594,6.1227,5.9549,5.7611,6.7468,-0.79733,0.06348
,7.5022,7.1411,7.1198,7.0041,6.6946,6.365,6.2316,6.0992,5.9853,5.8929,5.8106,5.781,11.1,41.753,0.60811
,7.8636,7.4188,7.0869,6.9067,6.551,6.386,6.2086,6.1081,6.0197,5.8788,5.7937,5.7599,8.9457,-0.20983,0.73049
,6.7554,6.7495,6.7616,6.6895,6.6884,6.5963,6.33,6.1095,6.05,5.9592,5.8517,5.8091,8.8766,156.44,2.6601
,7.1471,7.1476,7.0959,6.9821,6.9488,6.8368,6.7989,6.6819,6.606,6.4175,5.9657,5.8323,7.943,-1.3848,0.87094
,7.0907,7.0941,7.0692,6.8649,6.741,6.5524,6.4419,6.3627,6.1468,6.0377,5.9278,5.8384,8.8506,297.49,3.3516
,7.0709,7.0755,7.1155,7.0686,7.0574,7.0083,6.7919,6.6864,6.4941,6.1853,6.0446,5.8791,7.8701,-0.62947,1.8857
,7.0006,6.9966,7.0282,6.9885,6.9859,6.9143,6.7862,6.3283,6.2475,6.0618,5.9639,5.91,7.7576,209.53,4.3435
,7.0078,7.0236,7.0569,7.0236,7.0231,6.9941,6.9802,6.898,6.7822,6.478,6.0785,5.9515,2.7848,-2.0149,0.33135
,7.094,7.0741,6.9667,6.921,6.9345,6.9177,6.9172,6.8095,6.5381,6.2621,6.0385,5.9182,5.8353,106.12,0.6482
,6.9492,6.9599,6.9952,6.9562,6.9657,6.9384,6.8578,6.7387,6.5431,6.1816,6.0273,5.9446,6.0549,0,0.17164
,7.1721,7.0577,6.9956,6.9417,6.9526,6.838,6.7474,6.6495,6.5294,6.3394,6.0691,5.9217,9.6837,92.449,1.213
,6.8584,6.8724,6.9209,6.9031,6.9046,6.8228,6.7549,6.6906,6.5922,6.2515,6.0381,5.9178,4.6578,-1.1334,2.9594
,6.7606,6.7589,6.7608,6.7009,6.7088,6.6978,6.7178,6.6825,6.6546,6.611,6.5491,6.4782,2.6146,266.76,3.4401
,6.5758,6.5879,6.6374,6.6195,6.6253,6.6208,6.6317,6.6011,6.5623,6.5114,6.4333,6.3939,4.0173,-2.3091,4.1807
,6.6327,6.6194,6.6198,6.5116,6.4947,6.4817,6.4932,6.4673,6.4459,6.3854,6.3304,6.273,6.5999,546.28,1.0043
,6.6733,6.694,6.7225,6.6841,6.6682,6.6406,6.6364,6.576,6.5155,6.426,6.364,6.3165,1.5128,-0.96546,0.11659
,6.8386,6.8402,6.8446,6.7736,6.6812,6.6334,6.6309,6.5858,6.5435,6.4603,6.3636,6.3572,7.6932,150.29,2.0604
,6.8645,6.8791,6.9086,6.8189,6.64,6.5616,6.5504,6.5029,6.4786,6.4368,6.3937,6.3898,3.9058,-2.3927,0.00029
,7.1074,6.9517,6.8028,6.6861,6.6434,6.5993,6.5466,6.4948,6.4917,6.4602,6.4026,6.3735,6.468,358.36,1.4677
,6.9179,6.9333,6.9577,6.8985,6.768,6.6482,6.6264,6.5333,6.5226,6.473,6.421,6.38,1.9278,-1.5112,0.3754
,6.9535,6.9509,6.9346,6.6487,6.6071,6.5668,6.5659,6.5373,6.5096,6.4575,6.3961,6.4042,6.8692,263.49,3.0823
,7.1449,7.1546,7.1488,7.0052,6.9782,6.9367,6.861,6.694,6.5633,6.493,6.4356,6.4434,5.3452,-0.88152,0.34323
,6.8796,6.8817,6.9044,6.8553,6.7852,6.6314,6.6003,6.5777,6.5648,6.5321,6.4897,6.5072,9.0076,81.752,5.6126
,6.9006,6.9092,6.9466,6.9097,6.9182,6.9001,6.8848,6.7399,6.6885,6.6454,6.5507,6.5139,9.6406,-0.79734,2.6698
,6.9404,6.9459,6.9667,6.923,6.9333,6.9098,6.8831,6.7915,6.6573,6.5897,6.508,6.4993,8.7424,111,3.0458
,7.0625,7.0656,7.1009,7.0488,6.9571,6.9422,6.9121,6.8758,6.831,6.5955,6.5268,6.5159,5.3198,-2.0143,0.2962
,7.4122,7.4039,7.1995,7.0031,6.9943,6.9159,6.8947,6.817,6.7245,6.5828,6.5171,6.4965,10.535,605.8,1.6163
,7.9702,7.9772,7.8435,7.2316,7.0773,7.0005,6.9723,6.9137,6.8737,6.7855,6.594,6.5637,2.0839,-3.1481,0.26747
,8.0131,7.993,7.3061,7.0378,6.9765,6.8977,6.8815,6.8337,6.7646,6.6612,6.5673,6.5103,11.223,369.77,2.3757
,8.1238,8.1053,7.8677,7.6344,7.4495,7.2685,7.0674,6.8736,6.7766,6.688,6.5925,6.5558,7.2002,-0.9652,0
,8.3269,7.9599,7.7905,7.4907,7.2434,7.0159,6.8945,6.8085,6.7371,6.6349,6.5684,6.5486,9.0482,259.93,0.86715
,8.7525,8.1676,7.7931,7.5594,7.3722,7.1455,6.9935,6.8724,6.7682,6.6931,6.5928,6.5654,5.739,-1.7206,0
,9.5213,8.6563,7.9746,7.57,7.2264,6.9438,6.8534,6.7681,6.7162,6.6088,6.5487,6.5275,14.577,603.7,0
,9.9282,9.0005,8.0024,7.643,7.4481,7.2718,7.112,6.9088,6.8089,6.7553,6.6606,6.5546,8.0287,-1.7202,0.14423
,10.914,9.8515,8.1415,7.6258,7.28,7.0142,6.9003,6.7994,6.7041,6.6066,6.5585,6.5559,14.881,732.31,0.11538
,11.924,10.609,8.305,7.7104,7.3438,7.0724,6.8837,6.7483,6.6842,6.6165,6.5676,6.5637,9.3474,-1.3006,0
,11.451,10.651,8.3266,7.5509,7.2519,7.0177,6.8713,6.7739,6.7049,6.6128,6.555,6.5494,14.077,855.92,0
,12.821,12.558,9.2545,7.8461,7.4765,7.099,6.9458,6.8192,6.7059,6.6401,6.5859,6.562,7.1376,-3.6924,0.00115
,10.972,10.96,10.94,9.6401,7.5879,7.049,6.886,6.7881,6.7227,6.6495,6.5929,6.5784,9.8481,155.4,0.27636
,10.538,10.557,10.09,8.3568,7.5166,7.2138,6.9532,6.8079,6.722,6.6623,6.6071,6.5918,6.192,-2.5179,0.19452
,10.215,10.037,9.8326,9.4325,7.5623,6.9584,6.8897,6.8125,6.7564,6.6951,6.6326,6.5989,10.732,687.58,0
,10.98,10.852,9.2338,8.0579,7.5693,7.2828,7.0157,6.8709,6.7824,6.7172,6.6454,6.6336,2.9481,-3.1474,0
,10.611,10.523,10.29,10.154,8.5624,7.2409,6.966,6.8226,6.7733,6.7016,6.6387,6.5959,9.7803,710.85,0.00029
,10.39,10.403,10.279,8.5989,7.6316,7.2407,7.0567,6.9132,6.8116,6.7307,6.6605,6.6241,1.9156,-3.1481,0.00034
,10.428,10.239,10.057,9.3419,7.5961,7.1613,6.938,6.7809,6.7539,6.6859,6.6245,6.6039,11.995,535.71,0.01485
,11.34,10.862,10.369,9.5214,7.5924,7.1058,6.9263,6.8268,6.783,6.7269,6.6597,6.6338,2.8456,-2.9796,0.30578
,11.133,11.044,10.198,8.8119,7.4688,6.9636,6.845,6.7734,6.7428,6.6926,6.6391,6.6271,12.444,776.96,1.5893
,10.948,10.953,10.925,10.248,7.6516,7.0571,6.941,6.8004,6.7696,6.7277,6.6815,6.6649,3.2067,-2.6863,0.13551
,11.06,10.811,10.569,10.066,7.8769,7.1557,6.9241,6.7922,6.7525,6.6988,6.652,6.6499,9.9854,322.67,0.16522
,10.868,10.887,10.872,10.728,7.9764,7.1435,6.9587,6.8154,6.7713,6.7148,6.6547,6.6468,5.7563,-0.50358,2.4943
,11.049,10.835,10.391,9.6897,7.7963,7.1732,6.9545,6.8138,6.76,6.699,6.6393,6.6479,8.4722,373.99,0.26151
,10.642,10.617,10.361,9.8575,7.9706,7.2003,6.9407,6.8872,6.8342,6.7621,6.7032,6.6905,2.0063,-2.0988,0.40746
,10.328,10.319,10.204,9.4746,8.0662,7.2828,7.0154,6.8384,6.7755,6.7283,6.6778,6.6727,8.8267,417.68,3.1105
,10.176,10.197,10.156,10.017,8.1539,7.2942,6.959,6.8235,6.789,6.7363,6.6884,6.6865,2.6215,-3.61,0.13872
,10.465,10.397,9.8611,9.7594,8.1034,7.2192,6.9797,6.8217,6.7701,6.7169,6.6736,6.677,8.4467,793.38,2.1166
,10.824,10.779,10.055,9.8117,8.7163,7.4867,7.026,6.8438,6.7958,6.7452,6.6973,6.7016,0.96767,-3.3161,0.04209
,10.97,10.599,10.181,9.5885,8.3186,7.3181,6.9953,6.826,6.7723,6.7272,6.683,6.6865,10.127,768.51,2.7979
,11.47,11.364,10.961,10.128,7.9563,7.0774,6.9284,6.8379,6.7973,6.7433,6.7019,6.6807,5.0089,-1.8884,0.47891
,11.291,11.249,10.847,10.259,9.2286,7.3055,6.9661,6.8419,6.773,6.7206,6.6824,6.688,10.169,449.75,2.2528
,11.443,11.447,11.173,10.642,8.1499,7.1444,6.935,6.8141,6.7804,6.7414,6.6991,6.7095,7.5357,-0.9652,0.00097
,12.042,11.565,11.082,10.091,8.5081,7.1925,6.942,6.8123,6.7535,6.717,6.6736,6.6784,15.248,677.05,1.6567
,12.68,12.219,11.789,10.211,8.4042,7.5936,7.0613,6.893,6.8133,6.7515,6.7045,6.6926,8.1846,-2.1398,0.16103
,12.124,12.096,11.159,10.182,8.9283,7.5111,7.0566,6.8648,6.7988,6.7503,6.6885,6.6859,11.072,77.205,1.9228
,12.002,12,11.746,11.188,9.7553,7.9152,7.1065,6.8709,6.8086,6.7639,6.7132,6.7028,9.1411,-0.04196,0.30411
,12.1,12.059,11.787,10.023,9.3979,8.1769,7.1852,6.889,6.8032,6.76,6.7112,6.7068,13.089,442.73,2.4516
,12.488,12.5,12.281,11.067,8.2351,7.4024,7.0668,6.8632,6.8245,6.7742,6.7282,6.7298,8.0862,-1.5105,0.51366
,12.667,12.657,11.715,10.107,8.6262,7.4898,6.9946,6.8324,6.7935,6.7505,6.7033,6.7087,13.638,419.69,3.0877
,12.823,12.804,12.627,10.516,8.6331,7.6788,7.1775,6.9147,6.8147,6.7674,6.7184,6.7191,10.209,-0.79712,0.31266
,13.335,13.245,12.074,10.014,8.4464,7.3443,7.0272,6.8452,6.788,6.7353,6.6923,6.6985,16.547,688.71,4.0998
,13.156,13.146,12.723,11.078,8.8907,7.9393,7.2847,6.9294,6.8415,6.7759,6.7238,6.7235,10.545,0,3.9166
,13.411,13.395,12.86,10.99,9.1956,7.8531,7.1397,6.9108,6.8455,6.7927,6.7337,6.7352,12.423,453.98,3.8168
,13.443,13.452,13.313,12.587,8.4919,7.4957,7.0598,6.872,6.8364,6.7808,6.725,6.7441,7.8335,-1.0491,0.57795
,13.273,13.274,13.115,11.004,9.6452,7.7201,7.0599,6.8666,6.8146,6.7647,6.7177,6.7175,11.24,310.04,3.6639
,12.926,12.936,12.957,12.449,8.5315,7.6601,7.1998,6.925,6.8402,6.7769,6.7328,6.7505,3.9928,-2.7697,0.51567
,13.206,12.833,12.643,12.347,9.2699,7.8298,7.1025,6.8775,6.8077,6.768,6.723,6.7222,11.818,426.64,0.9694
,12.794,12.805,12.845,12.586,9.8797,7.8264,7.2624,6.9413,6.8553,6.7932,6.7506,6.7567,7.282,-0.79734,2.156
,12.474,12.483,12.499,12.411,10.937,7.1437,6.9448,6.8585,6.8307,6.7862,6.7398,6.753,7.9912,388.64,3.5933
,12.189,12.206,12.228,12.094,9.5297,8.1773,7.3177,6.9867,6.8639,6.8129,6.7663,6.7622,3.4871,-3.7356,0.69637
,12.041,12.036,12.008,11.904,11.78,8.0399,7.1737,6.8924,6.8319,6.7873,6.7312,6.74,9.9251,629.58,4.2994
,12.244,12.253,12.249,11.598,10.019,7.6719,7.0058,6.9154,6.8597,6.8134,6.7649,6.7703,5.8023,-2.7697,0.37293
,12.599,12.513,12.043,11.786,10.676,7.9943,7.1833,6.9057,6.8384,6.7927,6.7314,6.7464,11.712,804.49,2.3554
,12.47,12.48,11.975,11.78,10.883,7.6443,7.0695,6.8791,6.8268,6.7677,6.7307,6.7471,10.175,-1.2167,1.1847
,12.576,12.379,12.282,11.837,10.257,7.5476,7.0268,6.8846,6.8396,6.7846,6.7459,6.7579,11.425,285.68,0.55381
,13.193,12.665,12.369,11.868,10.711,7.4415,7.1239,6.9,6.8329,6.7909,6.7538,6.7593,11.471,-0.58729,0.4367
,13.184,13.143,12.964,12.653,11.088,7.2921,6.9691,6.8577,6.8328,6.7937,6.752,6.7639,12.175,374.01,3.4017
,12.946,12.964,12.995,12.902,11.067,9.0968,7.4089,6.9678,6.8789,6.815,6.764,6.7637,7.7968,-2.098,5.1693
,12.454,12.454,12.453,12.362,12.308,11.329,7.3674,6.9458,6.8558,6.8067,6.7501,6.7629,11.115,664.42,6.4746
,12.214,12.231,12.26,12.21,12.117,11.068,7.8643,7.1539,6.9395,6.8378,6.7787,6.7684,8.7918,-0.88128,5.2336
,11.932,11.925,11.907,11.795,11.726,11.534,7.6107,7.0122,6.9067,6.8395,6.7817,6.7747,11.37,686.89,5.5354
,11.904,11.918,11.938,11.909,11.47,9.1984,7.6498,7.0925,6.9476,6.8521,6.8053,6.8007,5.3514,-2.6858,0.45706
,11.916,11.889,11.84,11.689,11.67,11.239,7.4329,6.9773,6.8947,6.8505,6.8016,6.7851,11.035,316.27,1.963
,12.145,12.153,11.955,11.595,11.398,10.438,7.2608,6.9398,6.9086,6.8508,6.8039,6.796,6.8832,-1.6364,0.52152
