,Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature
,depth,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m
6323,21/09/2011 10:00,12.824,12.828,12.847,12.771,12.586,12.392,12.305,12.12,11.727,9.8399,8.6473,8.4884
6324,21/09/2011 11:00,12.772,12.78,12.794,12.74,12.627,12.375,12.292,12.161,11.707,10.156,8.6644,8.4804
6325,21/09/2011 12:00,12.806,12.81,12.826,12.737,12.602,12.341,12.341,12.24,11.669,9.973,8.6164,8.4799
6326,21/09/2011 13:00,12.793,12.803,12.82,12.722,12.596,12.357,12.376,12.113,11.637,9.9729,8.581,8.5022
6327,21/09/2011 14:00,12.751,12.758,12.78,12.687,12.605,12.454,12.382,12.167,11.776,9.9443,8.5777,8.4831
6328,21/09/2011 15:00,12.683,12.686,12.723,12.696,12.675,12.49,12.381,12.258,11.882,9.4539,8.6307,8.4947
6329,21/09/2011 16:00,12.729,12.735,12.754,12.702,12.695,12.531,12.446,12.371,11.98,9.7733,8.6449,8.4911
6330,21/09/2011 17:00,12.722,12.727,12.756,12.712,12.673,12.533,12.512,12.279,11.923,10.067,8.6233,8.4997
6331,21/09/2011 18:00,12.692,12.704,12.738,12.697,12.667,12.561,12.454,12.32,12.115,9.4788,8.6488,8.4778
6332,21/09/2011 19:00,12.69,12.702,12.735,12.702,12.694,12.587,12.443,12.401,12.135,9.358,8.6608,8.4824
6333,21/09/2011 20:00,12.665,12.679,12.706,12.674,12.676,12.596,12.547,12.446,12.19,9.7811,8.6267,8.4785
6334,21/09/2011 21:00,12.67,12.678,12.703,12.673,12.67,12.589,12.574,12.473,12.244,9.7198,8.6566,8.4611
6335,21/09/2011 22:00,12.647,12.661,12.702,12.667,12.66,12.579,12.585,12.484,11.867,9.5608,8.6518,8.5007
6336,21/09/2011 23:00,12.63,12.645,12.68,12.634,12.622,12.558,12.577,12.381,11.821,9.5129,8.6402,8.4945
6337,22/09/2011 00:00,12.562,12.574,12.608,12.582,12.597,12.541,12.553,12.404,11.757,9.8367,8.6495,8.4729
6338,22/09/2011 01:00,12.528,12.538,12.578,12.554,12.561,12.487,12.523,12.331,11.895,10.068,8.6631,8.4901
6339,22/09/2011 02:00,12.5,12.511,12.544,12.52,12.532,12.477,12.48,12.277,11.821,10.145,8.7508,8.5026
6340,22/09/2011 03:00,12.479,12.488,12.524,12.499,12.506,12.43,12.449,12.335,11.954,10.455,8.6953,8.4996
6341,22/09/2011 04:00,12.445,12.459,12.49,12.474,12.484,12.418,12.445,12.338,12.05,10.291,8.6345,8.4879
6342,22/09/2011 05:00,12.436,12.449,12.491,12.464,12.473,12.411,12.442,12.328,12.001,10.157,8.6676,8.521
6343,22/09/2011 06:00,12.409,12.417,12.458,12.438,12.455,12.397,12.427,12.338,11.939,9.964,8.6527,8.5069
6344,22/09/2011 07:00,12.403,12.417,12.453,12.426,12.436,12.383,12.438,12.329,12.007,9.6153,8.6455,8.4795
6345,22/09/2011 08:00,12.417,12.429,12.462,12.424,12.424,12.36,12.416,12.278,12.006,9.621,8.644,8.4968
6346,22/09/2011 09:00,12.447,12.45,12.467,12.427,12.417,12.348,12.398,12.273,11.965,9.7334,8.6705,8.5019
6347,22/09/2011 10:00,12.471,12.476,12.472,12.424,12.417,12.349,12.399,12.298,11.898,9.8187,8.6683,8.4797
6348,22/09/2011 11:00,12.475,12.481,12.491,12.43,12.417,12.355,12.404,12.322,11.988,9.6355,8.6502,8.4793
6349,22/09/2011 12:00,12.488,12.489,12.51,12.452,12.414,12.323,12.371,12.286,11.939,9.7248,8.665,8.4928
6350,22/09/2011 13:00,12.489,12.497,12.508,12.454,12.435,12.297,12.338,12.293,11.98,9.8845,8.6431,8.4787
6351,22/09/2011 14:00,12.539,12.543,12.538,12.472,12.447,12.308,12.324,12.264,12.138,10.117,8.6623,8.4838
6352,22/09/2011 15:00,12.552,12.552,12.542,12.487,12.452,12.335,12.333,12.287,12.142,10.447,8.6634,8.4976
6353,22/09/2011 16:00,12.546,12.553,12.566,12.493,12.466,12.325,12.368,12.32,12.066,9.9428,8.6665,8.4883
6354,22/09/2011 17:00,12.529,12.542,12.564,12.529,12.465,12.352,12.384,12.332,12.047,9.558,8.6215,8.487
6355,22/09/2011 18:00,12.523,12.533,12.559,12.522,12.473,12.365,12.395,12.343,12.193,9.7538,8.6495,8.4877
6356,22/09/2011 19:00,12.534,12.535,12.563,12.528,12.491,12.389,12.404,12.341,12.275,10.054,8.6679,8.4712
6357,22/09/2011 20:00,12.558,12.561,12.589,12.538,12.509,12.388,12.397,12.348,12.258,9.7361,8.6336,8.4924
6358,22/09/2011 21:00,12.583,12.587,12.575,12.514,12.512,12.426,12.421,12.366,12.224,9.125,8.6336,8.5138
6359,22/09/2011 22:00,12.575,12.58,12.562,12.511,12.514,12.451,12.452,12.343,12.08,9.4069,8.6595,8.4817
6360,22/09/2011 23:00,12.547,12.558,12.574,12.53,12.523,12.452,12.43,12.318,11.847,9.7452,8.6972,8.4599
6361,23/09/2011 00:00,12.517,12.526,12.554,12.524,12.516,12.434,12.413,12.338,11.945,9.4997,8.6586,8.4546
6362,23/09/2011 01:00,12.496,12.501,12.541,12.503,12.496,12.425,12.423,12.338,11.956,9.8278,8.697,8.4918
6363,23/09/2011 02:00,12.485,12.497,12.518,12.477,12.476,12.399,12.432,12.311,11.952,10.04,8.7247,8.5093
6364,23/09/2011 03:00,12.482,12.486,12.511,12.475,12.475,12.414,12.445,12.317,12.064,10.246,8.6688,8.4828
6365,23/09/2011 04:00,12.476,12.481,12.508,12.481,12.486,12.397,12.419,12.345,11.891,9.9641,8.6078,8.4814
6366,23/09/2011 05:00,12.463,12.476,12.502,12.481,12.491,12.418,12.405,12.298,11.924,9.7632,8.6424,8.4872
6367,23/09/2011 06:00,12.46,12.47,12.5,12.477,12.488,12.409,12.391,12.301,11.969,9.6126,8.6399,8.506
6368,23/09/2011 07:00,12.454,12.46,12.489,12.467,12.474,12.398,12.383,12.31,12.037,9.6634,8.651,8.483
6369,23/09/2011 08:00,12.475,12.476,12.498,12.467,12.473,12.401,12.388,12.317,12.098,9.5032,8.6824,8.4792
6370,23/09/2011 09:00,12.559,12.553,12.531,12.47,12.467,12.353,12.384,12.298,11.992,9.4172,8.6965,8.4647
6371,23/09/2011 10:00,12.592,12.583,12.552,12.473,12.438,12.336,12.384,12.295,11.973,9.5585,8.6662,8.4698
6372,23/09/2011 11:00,12.574,12.581,12.585,12.516,12.45,12.348,12.387,12.302,12.14,9.6586,8.6373,8.4581
6373,23/09/2011 12:00,12.563,12.568,12.582,12.517,12.47,12.363,12.39,12.315,12.148,9.6038,8.6459,8.4702
6374,23/09/2011 13:00,12.614,12.612,12.616,12.548,12.466,12.357,12.388,12.32,11.986,9.638,8.6901,8.4822
6375,23/09/2011 14:00,12.621,12.625,12.63,12.559,12.475,12.363,12.399,12.332,11.99,9.5291,8.6449,8.474
6376,23/09/2011 15:00,12.693,12.686,12.675,12.587,12.486,12.378,12.412,12.344,12.078,9.5932,8.6638,8.469
6377,23/09/2011 16:00,12.765,12.762,12.715,12.613,12.475,12.375,12.419,12.344,12.046,9.8201,8.6465,8.4612
6378,23/09/2011 17:00,12.747,12.744,12.738,12.559,12.472,12.379,12.429,12.354,12.153,9.8511,8.7039,8.4624
6379,23/09/2011 18:00,12.732,12.736,12.747,12.607,12.494,12.383,12.436,12.389,12.232,9.7219,8.6414,8.457
6380,23/09/2011 19:00,12.732,12.743,12.771,12.697,12.522,12.419,12.468,12.414,12.287,9.5439,8.6399,8.4721
6381,23/09/2011 20:00,12.736,12.742,12.77,12.733,12.655,12.462,12.516,12.417,12.218,9.2884,8.6393,8.4861
6382,23/09/2011 21:00,12.743,12.753,12.78,12.744,12.714,12.514,12.514,12.427,12.297,9.3056,8.6787,8.4741
6383,23/09/2011 22:00,12.769,12.773,12.785,12.745,12.732,12.54,12.538,12.453,12.173,9.6525,8.7211,8.4846
6384,23/09/2011 23:00,12.752,12.763,12.777,12.726,12.722,12.585,12.565,12.483,11.837,9.6517,8.6515,8.4543
6385,24/09/2011 00:00,12.748,12.751,12.771,12.722,12.732,12.592,12.575,12.434,11.918,9.3843,8.6466,8.4542
6386,24/09/2011 01:00,12.737,12.744,12.765,12.732,12.728,12.565,12.54,12.417,11.923,9.4877,8.7399,8.484
6387,24/09/2011 02:00,12.719,12.73,12.758,12.725,12.715,12.563,12.515,12.371,11.71,10.018,8.7174,8.4885
6388,24/09/2011 03:00,12.697,12.706,12.743,12.712,12.694,12.544,12.493,12.348,11.673,9.941,8.7217,8.4724
6389,24/09/2011 04:00,12.699,12.707,12.732,12.688,12.652,12.471,12.449,12.327,11.835,10.133,8.6679,8.4907
6390,24/09/2011 05:00,12.691,12.699,12.727,12.68,12.605,12.44,12.455,12.261,11.983,10.078,8.6604,8.4866
6391,24/09/2011 06:00,12.673,12.685,12.713,12.664,12.562,12.442,12.439,12.298,11.922,9.6439,8.6706,8.503
6392,24/09/2011 07:00,12.674,12.679,12.703,12.66,12.576,12.45,12.441,12.331,11.976,9.476,8.6653,8.4896
6393,24/09/2011 08:00,12.665,12.673,12.697,12.669,12.571,12.457,12.473,12.356,12.099,9.3904,8.7006,8.4615
6394,24/09/2011 09:00,12.667,12.672,12.696,12.668,12.61,12.463,12.47,12.356,12.131,9.3138,8.6873,8.4587
6395,24/09/2011 10:00,12.673,12.678,12.703,12.661,12.602,12.461,12.469,12.331,12.129,9.2921,8.6697,8.4543
6396,24/09/2011 11:00,12.719,12.718,12.71,12.653,12.605,12.453,12.485,12.346,12.164,9.3939,8.7037,8.4582
6397,24/09/2011 12:00,12.759,12.761,12.707,12.634,12.617,12.464,12.471,12.352,12.093,9.5487,8.7098,8.4585
6398,24/09/2011 13:00,12.781,12.741,12.722,12.652,12.588,12.449,12.457,12.382,12.166,9.6977,8.6893,8.462
6399,24/09/2011 14:00,12.818,12.757,12.72,12.66,12.567,12.449,12.479,12.388,12.177,9.7183,8.6837,8.4624
6400,24/09/2011 15:00,12.882,12.78,12.719,12.683,12.59,12.481,12.503,12.367,12.12,9.7906,8.6573,8.4665
6401,24/09/2011 16:00,13,12.755,12.728,12.685,12.628,12.537,12.498,12.378,11.825,9.8267,8.6436,8.4712
6402,24/09/2011 17:00,13.051,12.775,12.748,12.682,12.638,12.496,12.506,12.379,11.792,9.711,8.6595,8.4722
6403,24/09/2011 18:00,12.957,12.779,12.775,12.685,12.653,12.528,12.513,12.361,11.778,9.7644,8.6421,8.4717
6404,24/09/2011 19:00,12.945,12.793,12.756,12.682,12.653,12.549,12.494,12.378,11.945,9.7408,8.6287,8.4837
6405,24/09/2011 20:00,12.868,12.832,12.744,12.709,12.682,12.58,12.503,12.369,11.904,9.691,8.7093,8.5027
6406,24/09/2011 21:00,12.829,12.833,12.756,12.72,12.697,12.591,12.516,12.36,11.85,9.804,8.6491,8.4788
6407,24/09/2011 22:00,12.812,12.821,12.758,12.715,12.668,12.553,12.496,12.269,11.918,9.8165,8.6932,8.4783
6408,24/09/2011 23:00,12.788,12.797,12.764,12.725,12.681,12.519,12.449,12.341,11.978,9.7186,8.6605,8.4644
6409,25/09/2011 00:00,12.77,12.78,12.762,12.717,12.664,12.482,12.446,12.364,11.922,9.6827,8.6651,8.4821
6410,25/09/2011 01:00,12.769,12.778,12.758,12.701,12.662,12.474,12.453,12.339,11.837,9.835,8.6904,8.4917
6411,25/09/2011 02:00,12.761,12.773,12.765,12.696,12.66,12.47,12.451,12.336,11.907,9.6464,8.6681,8.4804
6412,25/09/2011 03:00,12.754,12.764,12.765,12.698,12.634,12.479,12.447,12.342,12.02,9.5362,8.6696,8.4702
6413,25/09/2011 04:00,12.743,12.755,12.765,12.698,12.642,12.466,12.446,12.349,12.065,9.38,8.6774,8.4722
6414,25/09/2011 05:00,12.732,12.735,12.755,12.686,12.643,12.495,12.445,12.353,12.063,9.4802,8.6892,8.4853
6415,25/09/2011 06:00,12.723,12.725,12.754,12.683,12.629,12.506,12.454,12.322,12.103,9.4808,8.6525,8.4864
6416,25/09/2011 07:00,12.705,12.714,12.744,12.674,12.619,12.506,12.46,12.324,12.073,9.368,8.6664,8.4794
6417,25/09/2011 08:00,12.721,12.72,12.741,12.647,12.607,12.453,12.433,12.332,12.068,9.5422,8.678,8.4859
6418,25/09/2011 09:00,12.79,12.782,12.738,12.629,12.597,12.444,12.434,12.352,12.041,9.7114,8.703,8.4743
6419,25/09/2011 10:00,12.814,12.81,12.732,12.629,12.572,12.441,12.435,12.361,12.096,9.7891,8.6669,8.4701
6420,25/09/2011 11:00,12.888,12.859,12.729,12.609,12.576,12.435,12.435,12.37,12,9.8361,8.6663,8.4718
6421,25/09/2011 12:00,12.957,12.895,12.71,12.618,12.561,12.435,12.433,12.349,11.87,9.7466,8.6431,8.4689
6422,25/09/2011 13:00,13.064,12.969,12.716,12.643,12.568,12.448,12.445,12.353,11.87,9.8431,8.6676,8.4705
6423,25/09/2011 14:00,13.144,13.086,12.768,12.646,12.577,12.457,12.453,12.371,11.897,9.805,8.6628,8.4512
6424,25/09/2011 15:00,13.157,13.068,12.806,12.657,12.594,12.474,12.461,12.358,11.955,9.6318,8.6352,8.4659
6425,25/09/2011 16:00,13.135,13.027,12.897,12.679,12.613,12.494,12.5,12.385,11.864,9.6719,8.6657,8.4557
6426,25/09/2011 17:00,13.144,13.07,12.934,12.692,12.63,12.524,12.54,12.403,11.836,9.7823,8.6358,8.4718
6427,25/09/2011 18:00,13.155,13.088,13.042,12.789,12.683,12.605,12.556,12.403,11.703,9.4668,8.6465,8.4456
6428,25/09/2011 19:00,13.163,13.155,13.037,12.741,12.695,12.544,12.535,12.372,11.641,9.5219,8.6694,8.4627
6429,25/09/2011 20:00,13.092,13.094,13.014,12.719,12.705,12.523,12.47,12.249,11.649,9.5332,8.6493,8.4491
6430,25/09/2011 21:00,13.063,13.059,12.935,12.708,12.63,12.487,12.484,12.322,11.727,9.6971,8.6788,8.4832
6431,25/09/2011 22:00,13.04,13.029,12.922,12.676,12.601,12.475,12.467,12.257,11.612,10.172,8.7432,8.4796
6432,25/09/2011 23:00,13.008,13.003,12.873,12.663,12.573,12.484,12.472,12.249,11.959,10.464,8.6487,8.4912
6433,26/09/2011 00:00,12.958,12.961,12.828,12.657,12.56,12.465,12.421,12.292,12.014,9.7391,8.6629,8.4707
6434,26/09/2011 01:00,12.9,12.897,12.863,12.759,12.569,12.462,12.471,12.318,12.065,9.6876,8.652,8.4679
6435,26/09/2011 02:00,12.934,12.933,12.903,12.777,12.591,12.516,12.504,12.349,12.188,9.4553,8.6671,8.4739
6436,26/09/2011 03:00,13.031,13.035,12.935,12.812,12.667,12.579,12.558,12.432,12.266,9.3418,8.6827,8.4927
6437,26/09/2011 04:00,13.021,13.023,12.937,12.835,12.765,12.662,12.604,12.446,11.975,9.1599,8.6733,8.4952
6438,26/09/2011 05:00,13.004,13.008,12.95,12.861,12.814,12.69,12.568,12.405,11.462,9.6094,8.7572,8.4787
6439,26/09/2011 06:00,12.948,12.953,12.964,12.866,12.811,12.625,12.57,12.355,11.829,9.6022,8.6627,8.4455
6440,26/09/2011 07:00,12.903,12.913,12.935,12.849,12.764,12.622,12.519,12.332,11.872,9.7705,8.7328,8.5039
6441,26/09/2011 08:00,12.887,12.895,12.891,12.806,12.766,12.506,12.435,12.311,11.623,10.096,8.8351,8.5337
6442,26/09/2011 09:00,12.924,12.928,12.877,12.786,12.648,12.459,12.442,12.258,11.833,10.428,8.7407,8.4802
6443,26/09/2011 10:00,13.023,12.972,12.823,12.748,12.622,12.462,12.423,12.231,11.924,10.352,8.6919,8.5001
6444,26/09/2011 11:00,13.145,13.069,12.852,12.723,12.554,12.428,12.398,12.292,11.869,10.206,8.6469,8.5137
6445,26/09/2011 12:00,13.176,13.162,12.948,12.615,12.515,12.392,12.412,12.252,12.034,9.7486,8.7202,8.4966
6446,26/09/2011 13:00,13.21,13.198,12.972,12.65,12.529,12.403,12.429,12.287,12.07,9.6673,8.6728,8.4625
6447,26/09/2011 14:00,13.161,13.152,12.978,12.746,12.569,12.463,12.469,12.345,12.116,9.4746,8.687,8.4637
6448,26/09/2011 15:00,13.297,13.25,13.135,12.851,12.633,12.523,12.505,12.359,12.138,9.5914,8.7351,8.4824
6449,26/09/2011 16:00,13.331,13.329,13.214,12.864,12.668,12.579,12.504,12.347,12.074,9.3006,8.7266,8.4877
6450,26/09/2011 17:00,13.364,13.336,13.184,12.81,12.715,12.61,12.572,12.426,11.7,9.7143,8.766,8.4694
6451,26/09/2011 18:00,13.325,13.315,13.304,12.988,12.81,12.686,12.678,12.477,11.753,9.4989,8.6688,8.4247
6452,26/09/2011 19:00,13.293,13.299,13.309,13.017,12.842,12.679,12.672,12.433,11.671,9.6001,8.7433,8.482
6453,26/09/2011 20:00,13.311,13.321,13.299,13.121,12.888,12.686,12.528,12.195,11.617,9.8851,8.7661,8.5233
6454,26/09/2011 21:00,13.303,13.316,13.267,13.087,12.815,12.644,12.422,12.23,11.689,9.9669,8.786,8.5021
6455,26/09/2011 22:00,13.277,13.287,13.24,13.076,12.815,12.489,12.392,12.263,11.797,10.369,8.7722,8.4931
6456,26/09/2011 23:00,13.239,13.25,13.25,13.054,12.776,12.437,12.4,12.247,11.867,10.543,8.7194,8.4905
6457,27/09/2011 00:00,13.229,13.241,13.245,13.055,12.741,12.4,12.415,12.274,11.873,10.503,8.6767,8.5146
6458,27/09/2011 01:00,13.226,13.242,13.217,13.037,12.732,12.429,12.425,12.277,11.964,10.105,8.7221,8.5136
6459,27/09/2011 02:00,13.208,13.224,13.19,13.059,12.731,12.464,12.439,12.296,11.997,9.6665,8.6957,8.4934
6460,27/09/2011 03:00,13.205,13.213,13.162,13.06,12.741,12.461,12.45,12.302,12.014,9.2929,8.7265,8.4984
6461,27/09/2011 04:00,13.185,13.192,13.151,13.033,12.753,12.513,12.457,12.325,12.043,9.2342,8.7368,8.5129
6462,27/09/2011 05:00,13.163,13.17,13.154,12.979,12.772,12.564,12.481,12.343,11.966,9.4709,8.8092,8.499
6463,27/09/2011 06:00,13.141,13.144,13.131,12.89,12.763,12.536,12.475,12.335,11.856,9.9016,8.8038,8.4674
6464,27/09/2011 07:00,13.117,13.127,13.104,12.878,12.777,12.513,12.511,12.315,11.869,9.8141,8.7663,8.4716
6465,27/09/2011 08:00,13.11,13.115,13.085,12.869,12.741,12.525,12.499,12.318,11.824,9.6977,8.7149,8.4935
6466,27/09/2011 09:00,13.175,13.125,13.103,12.839,12.72,12.534,12.472,12.333,11.822,9.8164,8.7345,8.5166
6467,27/09/2011 10:00,13.286,13.167,13.108,12.852,12.735,12.547,12.479,12.347,11.757,9.9482,8.7475,8.5064
6468,27/09/2011 11:00,13.437,13.282,13.092,12.837,12.711,12.513,12.478,12.312,11.638,9.9413,8.7342,8.4819
6469,27/09/2011 12:00,13.49,13.261,13.014,12.809,12.711,12.527,12.496,12.268,11.673,10.119,8.6858,8.4686
6470,27/09/2011 13:00,13.411,13.199,13.034,12.855,12.727,12.549,12.486,12.302,11.757,10.169,8.6735,8.462
6471,27/09/2011 14:00,13.438,13.379,13.059,12.87,12.701,12.556,12.496,12.243,11.663,9.6855,8.7159,8.4778
6472,27/09/2011 15:00,13.391,13.383,12.99,12.749,12.659,12.481,12.423,12.133,11.587,9.9336,8.7235,8.4826
6473,27/09/2011 16:00,13.412,13.314,12.894,12.726,12.663,12.504,12.465,12.252,11.814,9.8887,8.6786,8.4438
6474,27/09/2011 17:00,13.503,13.344,13.017,12.738,12.7,12.549,12.49,12.293,11.969,10.309,8.7495,8.4722
6475,27/09/2011 18:00,13.785,13.56,13.201,12.825,12.757,12.595,12.496,12.288,11.929,10.081,8.72,8.5143
6476,27/09/2011 19:00,13.809,13.615,13.256,12.846,12.777,12.646,12.6,12.369,11.941,9.4115,8.716,8.5214
6477,27/09/2011 20:00,13.71,13.603,13.321,13.07,12.869,12.755,12.708,12.402,11.709,9.1225,8.6944,8.465
6478,27/09/2011 21:00,13.564,13.528,13.383,13.049,12.884,12.69,12.535,12.282,11.391,9.5503,8.7371,8.5024
6479,27/09/2011 22:00,13.462,13.47,13.294,13.03,12.785,12.456,12.384,12.191,11.66,9.9094,8.7998,8.4732
6480,27/09/2011 23:00,13.357,13.36,13.199,12.951,12.692,12.433,12.376,12.2,11.872,9.9297,8.8126,8.5251
6481,28/09/2011 00:00,13.284,13.29,13.169,12.881,12.67,12.435,12.381,12.257,11.958,10.237,8.822,8.5075
6482,28/09/2011 01:00,13.271,13.278,13.151,12.884,12.699,12.43,12.431,12.27,12.009,10.342,8.7433,8.5288
6483,28/09/2011 02:00,13.262,13.272,13.283,12.933,12.751,12.467,12.451,12.27,11.991,10.099,8.7583,8.5158
6484,28/09/2011 03:00,13.284,13.291,13.304,12.984,12.772,12.499,12.461,12.28,11.955,9.5975,8.7614,8.4723
6485,28/09/2011 04:00,13.303,13.312,13.303,13.013,12.832,12.554,12.448,12.307,11.958,9.2619,8.7882,8.4963
6486,28/09/2011 05:00,13.288,13.292,13.291,13.017,12.787,12.556,12.505,12.325,11.775,9.3016,8.7517,8.5166
6487,28/09/2011 06:00,13.252,13.257,13.248,12.967,12.764,12.559,12.502,12.304,11.613,9.554,8.796,8.5103
6488,28/09/2011 07:00,13.213,13.223,13.217,12.898,12.73,12.551,12.485,12.287,11.701,9.7101,8.8317,8.493
6489,28/09/2011 08:00,13.188,13.194,13.191,12.881,12.691,12.512,12.449,12.284,11.727,9.9143,8.8067,8.4899
6490,28/09/2011 09:00,13.224,13.196,13.176,12.873,12.708,12.511,12.451,12.284,11.781,10.009,8.7578,8.4976
6491,28/09/2011 10:00,13.261,13.219,13.168,12.894,12.717,12.512,12.456,12.28,11.752,9.9397,8.7888,8.5
6492,28/09/2011 11:00,13.46,13.252,13.16,12.876,12.721,12.545,12.472,12.274,11.695,9.8747,8.7606,8.4948
6493,28/09/2011 12:00,13.536,13.305,13.206,12.918,12.746,12.566,12.487,12.299,11.65,9.7637,8.7441,8.489
6494,28/09/2011 13:00,14.19,13.415,13.227,12.927,12.746,12.543,12.451,12.167,11.444,9.5445,8.7539,8.4677
6495,28/09/2011 14:00,14.088,13.378,13.156,12.871,12.69,12.489,12.433,12.172,11.614,9.6353,8.747,8.4491
6496,28/09/2011 15:00,14.272,13.494,13.078,12.821,12.673,12.501,12.431,12.216,11.659,9.8015,8.7647,8.4701
6497,28/09/2011 16:00,14.017,13.416,13.075,12.841,12.707,12.534,12.448,12.211,11.707,10.052,8.7685,8.4965
6498,28/09/2011 17:00,14.033,13.472,13.231,12.881,12.73,12.562,12.486,12.219,11.802,9.8309,8.7181,8.474
6499,28/09/2011 18:00,14.927,13.998,13.238,12.944,12.795,12.578,12.491,12.181,11.66,9.6212,8.756,8.4965
6500,28/09/2011 19:00,14.569,13.774,13.311,13.081,12.781,12.6,12.544,12.268,11.633,9.309,8.7003,8.5008
6501,28/09/2011 20:00,14.576,13.946,13.392,13.143,12.848,12.634,12.484,12.179,11.473,9.2541,8.7886,8.487
6502,28/09/2011 21:00,14.644,14.121,13.357,12.926,12.677,12.468,12.416,12.15,11.65,9.896,8.8117,8.5156
6503,28/09/2011 22:00,14.657,14.082,13.237,12.862,12.682,12.497,12.4,12.185,11.794,9.8047,8.8394,8.4964
6504,28/09/2011 23:00,14.537,13.941,13.209,12.864,12.645,12.455,12.408,12.239,11.892,10.08,8.7486,8.5298
6505,29/09/2011 00:00,14.516,14.052,13.225,12.86,12.668,12.491,12.415,12.246,11.876,9.952,8.7654,8.5094
6506,29/09/2011 01:00,14.469,14.194,13.233,12.871,12.712,12.493,12.459,12.242,11.951,9.8058,8.7804,8.5166
6507,29/09/2011 02:00,14.435,14.112,13.267,12.893,12.747,12.552,12.523,12.262,11.834,9.3704,8.744,8.5284
6508,29/09/2011 03:00,14.338,13.994,13.274,12.939,12.799,12.572,12.506,12.281,11.715,9.2436,8.7677,8.5194
6509,29/09/2011 04:00,14.248,13.935,13.249,12.939,12.765,12.551,12.449,12.276,11.681,9.4085,8.812,8.5244
6510,29/09/2011 05:00,14.154,13.829,13.27,12.936,12.769,12.547,12.463,12.255,11.5,9.8097,8.7926,8.5187
6511,29/09/2011 06:00,14.057,13.616,13.217,12.923,12.777,12.556,12.495,12.281,11.538,9.7376,8.7654,8.484
6512,29/09/2011 07:00,14.008,13.607,13.228,12.931,12.768,12.584,12.506,12.24,11.608,9.9522,8.8134,8.507
6513,29/09/2011 08:00,13.976,13.805,13.262,12.921,12.742,12.572,12.483,12.198,11.577,10.047,8.81,8.5292
6514,29/09/2011 09:00,14.156,13.755,13.252,12.922,12.78,12.544,12.425,12.186,11.656,9.8338,8.7442,8.5357
6515,29/09/2011 10:00,14.265,13.783,13.315,12.973,12.813,12.549,12.401,12.206,11.664,9.7814,8.7175,8.5244
6516,29/09/2011 11:00,14.47,13.917,13.291,12.952,12.762,12.483,12.375,12.159,11.625,9.7568,8.7907,8.4976
6517,29/09/2011 12:00,14.606,13.592,13.209,12.886,12.667,12.43,12.353,12.16,11.587,9.7173,8.7562,8.4661
6518,29/09/2011 13:00,14.409,13.438,13.062,12.81,12.639,12.455,12.38,12.23,11.685,9.6761,8.7419,8.5097
6519,29/09/2011 14:00,14.036,13.438,13.082,12.833,12.675,12.49,12.433,12.275,11.861,10.323,8.7414,8.5053
6520,29/09/2011 15:00,14.745,14.127,13.244,12.974,12.81,12.562,12.488,12.266,11.868,9.6194,8.7182,8.5357
6521,29/09/2011 16:00,14.714,14.237,13.234,13.013,12.777,12.554,12.483,12.279,11.638,9.4703,8.7628,8.5063
6522,29/09/2011 17:00,14.982,14.495,13.406,13.235,12.968,12.695,12.559,12.265,11.408,9.1271,8.7113,8.4713
6523,29/09/2011 18:00,14.941,14.502,13.546,13.061,12.805,12.538,12.433,12.19,11.286,9.5823,8.8252,8.5068
6524,29/09/2011 19:00,14.898,14.495,13.456,12.988,12.649,12.452,12.397,12.164,11.472,9.6754,8.7948,8.5026
6525,29/09/2011 20:00,14.893,14.326,13.378,12.802,12.666,12.443,12.375,12.17,11.598,10.187,8.8244,8.5675
6526,29/09/2011 21:00,15.099,14.429,13.433,12.791,12.659,12.439,12.387,12.253,11.649,10.186,8.8824,8.5322
6527,29/09/2011 22:00,15.217,14.501,13.417,12.847,12.633,12.481,12.444,12.22,11.842,10.09,8.7698,8.5512
6528,29/09/2011 23:00,15.128,14.73,13.491,12.893,12.675,12.525,12.43,12.232,11.731,9.8429,8.7835,8.5268
6529,30/09/2011 00:00,14.998,14.622,13.368,12.877,12.717,12.548,12.451,12.289,11.643,9.3899,8.8026,8.4754
6530,30/09/2011 01:00,14.921,14.563,13.233,12.891,12.766,12.549,12.487,12.306,11.51,9.39,8.8364,8.4961
6531,30/09/2011 02:00,14.831,14.593,13.258,12.887,12.753,12.546,12.524,12.267,11.411,9.5222,8.8351,8.5393
6532,30/09/2011 03:00,14.768,14.502,13.298,12.912,12.761,12.592,12.525,12.271,11.562,9.7377,8.7715,8.5435
6533,30/09/2011 04:00,14.691,14.389,13.283,12.926,12.785,12.594,12.517,12.281,11.653,9.4142,8.8005,8.5198
6534,30/09/2011 05:00,14.622,14.433,13.318,12.978,12.805,12.601,12.492,12.195,11.398,9.6587,8.8301,8.5489
6535,30/09/2011 06:00,14.543,14.503,13.334,12.981,12.785,12.595,12.485,12.212,11.357,9.8697,8.8194,8.5408
6536,30/09/2011 07:00,14.484,14.465,13.337,12.968,12.803,12.563,12.446,12.177,11.492,9.8324,8.8367,8.5371
6537,30/09/2011 08:00,14.44,14.425,13.335,12.946,12.782,12.528,12.4,12.105,11.659,10,8.795,8.5145
